Packet #,Device ID,TX Timestamp,RX Timestamp,RTT Latency [ms],Data Rate [Kbps],Response,Latest IPC Msg
97.0,901564800FA8,18:53.9,18:54.2,240.236,2.830549959,YES,0x93 0x61 0x22 0x9E 0x21 0x08 0x00 0x00
97.0,901564800FA8,18:53.9,18:54.2,291.023,2.336585081,YES,0x93 0x61 0x12 0xA4 0x1E 0x05 0x00 0x00
97.0,901564800FA8,18:53.9,18:54.3,341.64,1.990399251,YES,0x93 0x61 0x32 0xA6 0x1E 0x07 0x00 0x00
98.0,901564800FA8,18:58.9,18:59.0,100.683,6.753871061,YES,0x93 0x62 0x11 0xB2 0x19 0x06 0x00 0x00
98.0,901564800FA8,18:58.9,18:59.1,151.299,4.494411728,YES,0x93 0x62 0x42 0xA6 0x21 0x01 0x00 0x00
98.0,901564800FA8,18:58.9,18:59.1,201.774,3.37010715,YES,0x93 0x62 0x13 0xAE 0x23 0x01 0x00 0x00
98.0,901564800FA8,18:58.9,18:59.2,253.307,2.684489572,YES,0x93 0x62 0x22 0x9E 0x1F 0x04 0x00 0x00
98.0,901564800FA8,18:58.9,18:59.2,304.618,2.232304066,YES,0x93 0x62 0x32 0xA8 0x20 0x06 0x00 0x00
99.0,901564800FA8,19:03.9,19:04.0,113.94,5.968053361,YES,0x93 0x63 0x11 0xB3 0x1B 0x01 0x00 0x00
99.0,901564800FA8,19:03.9,19:04.1,163.707,4.153762515,YES,0x93 0x63 0x13 0xAE 0x23 0x01 0x00 0x00
99.0,901564800FA8,19:03.9,19:04.1,214.65,3.167947822,YES,0x93 0x63 0x12 0xA4 0x20 0x0F 0x00 0x00
99.0,901564800FA8,19:03.9,19:04.2,264.006,2.575699037,YES,0x93 0x63 0x22 0x9F 0x1F 0x03 0x00 0x00
99.0,901564800FA8,19:03.9,19:04.2,314.444,2.162547226,YES,0x93 0x63 0x42 0xA6 0x21 0x01 0x00 0x00
99.0,901564800FA8,19:03.9,19:04.3,364.97,1.863166836,YES,0x93 0x63 0x32 0xA8 0x20 0x0F 0x00 0x00
100.0,901564800FA8,19:08.9,19:09.1,224.781,3.025166718,YES,0x93 0x64 0x11 0xB2 0x1A 0x0C 0x00 0x00
100.0,901564800FA8,19:08.9,19:09.2,275.421,2.468947538,YES,0x93 0x64 0x12 0xA4 0x1E 0x0A 0x00 0x00
100.0,901564800FA8,19:08.9,19:09.2,326.316,2.083869623,YES,0x93 0x64 0x13 0xAE 0x23 0x03 0x00 0x00
100.0,901564800FA8,19:08.9,19:09.3,376.661,1.805336894,YES,0x93 0x64 0x22 0x9E 0x1E 0x05 0x00 0x00
100.0,901564800FA8,19:08.9,19:09.3,428.312,1.587627711,YES,0x93 0x64 0x32 0xAA 0x21 0x0B 0x00 0x00
100.0,901564800FA8,19:08.9,19:09.4,478.242,1.421874281,YES,0x93 0x64 0x42 0xA6 0x21 0x06 0x00 0x00
101.0,901564800FA8,19:13.9,19:14.0,36.484,18.6383072,YES,0x93 0x65 0x11 0xB3 0x1B 0x01 0x00 0x00
101.0,901564800FA8,19:13.9,19:14.0,120.31,5.652065497,YES,0x93 0x65 0x13 0xAE 0x23 0x04 0x00 0x00
101.0,901564800FA8,19:13.9,19:14.1,201.96,3.367003367,YES,0x93 0x65 0x42 0xA6 0x21 0x07 0x00 0x00
101.0,901564800FA8,19:13.9,19:14.2,283.99,2.394450509,YES,0x93 0x65 0x22 0x9E 0x20 0x06 0x00 0x00
102.0,901564800FA8,19:18.9,19:19.0,79.354,8.56919626,YES,0x93 0x66 0x22 0x9E 0x1F 0x08 0x00 0x00
102.0,901564800FA8,19:18.9,19:19.1,160.927,4.225518403,YES,0x93 0x66 0x12 0xA4 0x1E 0x0F 0x00 0x00
102.0,901564800FA8,19:18.9,19:19.2,282.793,2.404585686,YES,0x93 0x66 0x42 0xA6 0x20 0x07 0x00 0x00
102.0,901564800FA8,19:18.9,19:19.3,364.515,1.865492504,YES,0x93 0x66 0x11 0xB2 0x1C 0x01 0x00 0x00
102.0,901564800FA8,19:18.9,19:19.4,446.189,1.524017849,YES,0x93 0x66 0x32 0xA8 0x1E 0x0F 0x00 0x00
102.0,901564800FA8,19:18.9,19:19.4,527.666,1.288693984,YES,0x93 0x66 0x13 0xAE 0x23 0x04 0x00 0x00
103.0,901564800FA8,19:23.9,19:24.0,93.658,7.260458263,YES,0x93 0x67 0x42 0xA6 0x21 0x06 0x00 0x00
103.0,901564800FA8,19:23.9,19:24.1,175.433,3.876123648,YES,0x93 0x67 0x13 0xAE 0x23 0x08 0x00 0x00
103.0,901564800FA8,19:23.9,19:24.2,257.952,2.636149361,YES,0x93 0x67 0x22 0x9F 0x20 0x08 0x00 0x00
103.0,901564800FA8,19:23.9,19:24.3,338.323,2.009913603,YES,0x93 0x67 0x32 0xA8 0x21 0x0A 0x00 0x00
103.0,901564800FA8,19:23.9,19:24.3,419.879,1.619514193,YES,0x93 0x67 0x11 0xB3 0x1B 0x0C 0x00 0x00
103.0,901564800FA8,19:23.9,19:24.4,501.636,1.355564593,YES,0x93 0x67 0x12 0xA4 0x1E 0x03 0x00 0x00
104.0,901564800FA8,19:28.9,19:29.0,110.475,6.155238742,YES,0x93 0x68 0x22 0x9F 0x1E 0x03 0x00 0x00
104.0,901564800FA8,19:28.9,19:29.1,191.915,3.543235286,YES,0x93 0x68 0x13 0xAE 0x23 0x01 0x00 0x00
104.0,901564800FA8,19:28.9,19:29.1,227.147,2.993656091,YES,0x93 0x68 0x42 0xA6 0x21 0x01 0x00 0x00
104.0,901564800FA8,19:28.9,19:29.2,275.024,2.47251149,YES,0x93 0x68 0x32 0xA8 0x1F 0x04 0x00 0x00
104.0,901564800FA8,19:28.9,19:29.2,327.15,2.078557237,YES,0x93 0x68 0x12 0xA4 0x21 0x06 0x00 0x00
104.0,901564800FA8,19:28.9,19:29.3,376.623,1.805519047,YES,0x93 0x68 0x11 0xB3 0x1C 0x06 0x00 0x00
105.0,901564800FA8,19:33.9,19:34.1,136.317,4.98837269,YES,0x93 0x69 0x11 0xB3 0x1A 0x0C 0x00 0x00
105.0,901564800FA8,19:33.9,19:34.1,186.08,3.654342218,YES,0x93 0x69 0x12 0xA4 0x20 0x07 0x00 0x00
105.0,901564800FA8,19:33.9,19:34.2,238.642,2.849456508,YES,0x93 0x69 0x13 0xAE 0x22 0x04 0x00 0x00
105.0,901564800FA8,19:33.9,19:34.2,287.64,2.364066194,YES,0x93 0x69 0x42 0xA6 0x21 0x04 0x00 0x00
105.0,901564800FA8,19:33.9,19:34.3,339.731,2.001583606,YES,0x93 0x69 0x22 0x9F 0x21 0x08 0x00 0x00
105.0,901564800FA8,19:33.9,19:34.3,389.634,1.745227573,YES,0x93 0x69 0x32 0xA8 0x1F 0x07 0x00 0x00
106.0,901564800FA8,19:38.9,19:39.1,150.64,4.514073287,YES,0x93 0x6A 0x42 0xA6 0x21 0x03 0x00 0x00
106.0,901564800FA8,19:38.9,19:39.1,200.829,3.385965174,YES,0x93 0x6A 0x13 0xAE 0x23 0x01 0x00 0x00
106.0,901564800FA8,19:38.9,19:39.2,252.806,2.689809577,YES,0x93 0x6A 0x11 0xB2 0x1B 0x01 0x00 0x00
106.0,901564800FA8,19:38.9,19:39.2,303.122,2.243321171,YES,0x93 0x6A 0x12 0xA4 0x1F 0x01 0x00 0x00
106.0,901564800FA8,19:38.9,19:39.3,355.512,1.91273431,YES,0x93 0x6A 0x32 0xA8 0x20 0x04 0x00 0x00
106.0,901564800FA8,19:38.9,19:39.3,404.763,1.679995454,YES,0x93 0x6A 0x22 0x9E 0x20 0x03 0x00 0x00
107.0,901564800FA8,19:43.9,19:44.1,164.695,4.128844227,YES,0x93 0x6B 0x11 0xB3 0x1C 0x06 0x00 0x00
107.0,901564800FA8,19:43.9,19:44.1,215.89,3.149752189,YES,0x93 0x6B 0x42 0xA6 0x21 0x01 0x00 0x00
107.0,901564800FA8,19:43.9,19:44.2,267.131,2.545567531,YES,0x93 0x6B 0x32 0xA8 0x1F 0x07 0x00 0x00
107.0,901564800FA8,19:43.9,19:44.2,317.472,2.141921177,YES,0x93 0x6B 0x13 0xAE 0x23 0x03 0x00 0x00
107.0,901564800FA8,19:43.9,19:44.3,369.284,1.841401198,YES,0x93 0x6B 0x12 0xA4 0x20 0x07 0x00 0x00
107.0,901564800FA8,19:43.9,19:44.3,418.395,1.625258428,YES,0x93 0x6B 0x22 0x9E 0x20 0x08 0x00 0x00
108.0,901564800FA8,19:48.9,19:49.0,76.151,8.929626663,YES,0x93 0x6C 0x11 0xB3 0x1B 0x01 0x00 0x00
108.0,901564800FA8,19:48.9,19:49.1,126.945,5.356650518,YES,0x93 0x6C 0x13 0xAE 0x23 0x06 0x00 0x00
108.0,901564800FA8,19:48.9,19:49.1,178.354,3.812642273,YES,0x93 0x6C 0x42 0xA6 0x21 0x05 0x00 0x00
108.0,901564800FA8,19:48.9,19:49.2,228.174,2.980181791,YES,0x93 0x6C 0x22 0x9E 0x1E 0x08 0x00 0x00
108.0,901564800FA8,19:48.9,19:49.2,279.256,2.435041682,YES,0x93 0x6C 0x32 0xA8 0x21 0x08 0x00 0x00
108.0,901564800FA8,19:48.9,19:49.3,329.758,2.062118281,YES,0x93 0x6C 0x12 0xA4 0x21 0x07 0x00 0x00
109.0,901564800FA8,19:53.9,19:54.0,88.955,7.644314541,YES,0x93 0x6D 0x11 0xB2 0x1C 0x01 0x00 0x00
109.0,901564800FA8,19:53.9,19:54.1,139.853,4.862248218,YES,0x93 0x6D 0x42 0xA6 0x21 0x03 0x00 0x00
109.0,901564800FA8,19:53.9,19:54.1,189.757,3.583530515,YES,0x93 0x6D 0x22 0x9F 0x20 0x06 0x00 0x00
109.0,901564800FA8,19:53.9,19:54.2,240.461,2.827901406,YES,0x93 0x6D 0x32 0xA8 0x1F 0x07 0x00 0x00
109.0,901564800FA8,19:53.9,19:54.2,291.207,2.335108703,YES,0x93 0x6D 0x13 0xAE 0x23 0x01 0x00 0x00
109.0,901564800FA8,19:53.9,19:54.3,341.723,1.989915809,YES,0x93 0x6D 0x12 0xA4 0x1F 0x07 0x00 0x00
110.0,901564800FA8,19:58.9,19:59.0,100.694,6.753133255,YES,0x93 0x6E 0x11 0xB2 0x19 0x01 0x00 0x00
110.0,901564800FA8,19:58.9,19:59.1,150.774,4.510061416,YES,0x93 0x6E 0x42 0xA6 0x21 0x01 0x00 0x00
110.0,901564800FA8,19:58.9,19:59.1,201.696,3.371410439,YES,0x93 0x6E 0x12 0xA4 0x20 0x06 0x00 0x00
110.0,901564800FA8,19:58.9,19:59.2,252.431,2.693805436,YES,0x93 0x6E 0x13 0xAE 0x23 0x04 0x00 0x00
110.0,901564800FA8,19:58.9,19:59.2,303.199,2.24275146,YES,0x93 0x6E 0x22 0x9F 0x1E 0x02 0x00 0x00
110.0,901564800FA8,19:58.9,19:59.3,353.491,1.92366991,YES,0x93 0x6E 0x32 0xA8 0x21 0x03 0x00 0x00
111.0,901564800FA8,20:03.9,20:04.0,111.928,6.075334143,YES,0x93 0x6F 0x12 0xA4 0x21 0x07 0x00 0x00
111.0,901564800FA8,20:03.9,20:04.1,163.073,4.169911635,YES,0x93 0x6F 0x13 0xAE 0x23 0x06 0x00 0x00
111.0,901564800FA8,20:03.9,20:04.1,213.415,3.186280252,YES,0x93 0x6F 0x22 0x9F 0x20 0x08 0x00 0x00
111.0,901564800FA8,20:03.9,20:04.2,264.145,2.574343637,YES,0x93 0x6F 0x11 0xB3 0x1C 0x01 0x00 0x00
111.0,901564800FA8,20:03.9,20:04.2,315.137,2.157791691,YES,0x93 0x6F 0x32 0xA8 0x21 0x09 0x00 0x00
111.0,901564800FA8,20:03.9,20:04.3,365.486,1.860536382,YES,0x93 0x6F 0x42 0xA6 0x21 0x01 0x00 0x00
112.0,901564800FA8,20:08.9,20:09.1,123.903,5.488164128,YES,0x93 0x70 0x11 0xB3 0x1A 0x08 0x00 0x00
112.0,901564800FA8,20:08.9,20:09.1,175.108,3.883317724,YES,0x93 0x70 0x12 0xA4 0x1F 0x08 0x00 0x00
112.0,901564800FA8,20:08.9,20:09.2,225.511,3.015373973,YES,0x93 0x70 0x13 0xAE 0x23 0x08 0x00 0x00
112.0,901564800FA8,20:08.9,20:09.2,276.603,2.458397053,YES,0x93 0x70 0x42 0xA6 0x21 0x0A 0x00 0x00
112.0,901564800FA8,20:08.9,20:09.3,327.95,2.073486812,YES,0x93 0x70 0x32 0xA8 0x20 0x07 0x00 0x00
112.0,901564800FA8,20:08.9,20:09.3,379.017,1.794114776,YES,0x93 0x70 0x22 0x9E 0x1E 0x05 0x00 0x00
113.0,901564800FA8,20:13.9,20:14.1,137.335,4.951396221,YES,0x93 0x71 0x42 0xA6 0x21 0x06 0x00 0x00
113.0,901564800FA8,20:13.9,20:14.1,187.342,3.629725315,YES,0x93 0x71 0x22 0x9F 0x20 0x07 0x00 0x00
113.0,901564800FA8,20:13.9,20:14.2,237.739,2.86027955,YES,0x93 0x71 0x13 0xAE 0x23 0x07 0x00 0x00
113.0,901564800FA8,20:13.9,20:14.2,288.465,2.357305046,YES,0x93 0x71 0x32 0xA8 0x21 0x06 0x00 0x00
113.0,901564800FA8,20:13.9,20:14.3,339.071,2.005479678,YES,0x93 0x71 0x12 0xA4 0x1E 0x06 0x00 0x00
113.0,901564800FA8,20:13.9,20:14.3,391.575,1.736576646,YES,0x93 0x71 0x11 0xB2 0x1B 0x09 0x00 0x00
114.0,901564800FA8,20:18.9,20:19.0,48.509,14.01801728,YES,0x93 0x72 0x11 0xB2 0x1B 0x06 0x00 0x00
114.0,901564800FA8,20:18.9,20:19.0,99.074,6.863556534,YES,0x93 0x72 0x12 0xA4 0x21 0x05 0x00 0x00
114.0,901564800FA8,20:18.9,20:19.1,149.687,4.542812669,YES,0x93 0x72 0x32 0xA8 0x20 0x04 0x00 0x00
114.0,901564800FA8,20:18.9,20:19.1,200.207,3.396484638,YES,0x93 0x72 0x13 0xAE 0x23 0x01 0x00 0x00
114.0,901564800FA8,20:18.9,20:19.2,251.067,2.708440376,YES,0x93 0x72 0x22 0x9E 0x21 0x02 0x00 0x00
114.0,901564800FA8,20:18.9,20:19.2,301.801,2.253140314,YES,0x93 0x72 0x42 0xA6 0x21 0x01 0x00 0x00
115.0,901564800FA8,20:23.9,20:24.0,60.742,11.19488986,YES,0x93 0x73 0x11 0xB2 0x19 0x01 0x00 0x00
115.0,901564800FA8,20:23.9,20:24.4,457.873,1.485127972,YES,0x93 0x73 0x42 0xA6 0x21 0x08 0x00 0x00
115.0,901564800FA8,20:23.9,20:24.6,661.31,1.028262086,YES,0x93 0x73 0x12 0xA4 0x1E 0x06 0x00 0x00
115.0,901564800FA8,20:23.9,20:24.6,713.154,0.953510742,YES,0x93 0x73 0x22 0x9F 0x21 0x07 0x00 0x00
115.0,901564800FA8,20:23.9,20:24.7,762.757,0.891502798,YES,0x93 0x73 0x13 0xAE 0x23 0x04 0x00 0x00
115.0,901564800FA8,20:23.9,20:24.7,814.774,0.83458726,YES,0x93 0x73 0x32 0xA8 0x20 0x02 0x00 0x00
116.0,901564800FA8,20:28.9,20:29.0,72.688,9.355051728,YES,0x93 0x74 0x11 0xB2 0x1C 0x07 0x00 0x00
116.0,901564800FA8,20:28.9,20:29.1,123.201,5.519435719,YES,0x93 0x74 0x22 0x9E 0x21 0x07 0x00 0x00
116.0,901564800FA8,20:28.9,20:29.1,174.145,3.904791984,YES,0x93 0x74 0x42 0xA6 0x21 0x02 0x00 0x00
116.0,901564800FA8,20:28.9,20:29.2,225.401,3.016845533,YES,0x93 0x74 0x32 0xA8 0x21 0x09 0x00 0x00
116.0,901564800FA8,20:28.9,20:29.2,274.897,2.473653769,YES,0x93 0x74 0x12 0xA4 0x20 0x08 0x00 0x00
116.0,901564800FA8,20:28.9,20:29.3,325.963,2.086126339,YES,0x93 0x74 0x13 0xAE 0x23 0x07 0x00 0x00
117.0,901564800FA8,20:33.9,20:34.0,85.033,7.996895323,YES,0x93 0x75 0x12 0xA4 0x21 0x05 0x00 0x00
117.0,901564800FA8,20:33.9,20:34.1,135.265,5.027168891,YES,0x93 0x75 0x13 0xAE 0x23 0x07 0x00 0x00
117.0,901564800FA8,20:33.9,20:34.1,185.977,3.65636611,YES,0x93 0x75 0x42 0xA6 0x21 0x02 0x00 0x00
117.0,901564800FA8,20:33.9,20:34.2,236.751,2.872215957,YES,0x93 0x75 0x22 0x9F 0x1F 0x05 0x00 0x00
117.0,901564800FA8,20:33.9,20:34.2,285.966,2.377905066,YES,0x93 0x75 0x11 0xB2 0x1C 0x01 0x00 0x00
117.0,901564800FA8,20:33.9,20:34.3,338.287,2.010127495,YES,0x93 0x75 0x32 0xA8 0x21 0x08 0x00 0x00
118.0,901564800FA8,20:38.9,20:39.0,95.969,7.085621399,YES,0x93 0x76 0x11 0xB3 0x19 0x09 0x00 0x00
118.0,901564800FA8,20:38.9,20:39.1,149.471,4.549377471,YES,0x93 0x76 0x12 0xA4 0x20 0x01 0x00 0x00
118.0,901564800FA8,20:38.9,20:39.1,197.626,3.440842804,YES,0x93 0x76 0x42 0xA6 0x21 0x06 0x00 0x00
118.0,901564800FA8,20:38.9,20:39.2,249.778,2.722417507,YES,0x93 0x76 0x22 0x9E 0x20 0x07 0x00 0x00
118.0,901564800FA8,20:38.9,20:39.2,300.086,2.266017075,YES,0x93 0x76 0x13 0xAE 0x23 0x07 0x00 0x00
118.0,901564800FA8,20:38.9,20:39.3,351.499,1.934571649,YES,0x93 0x76 0x32 0xA8 0x20 0x08 0x00 0x00
119.0,901564800FA8,20:43.9,20:44.1,162.031,4.196727787,YES,0x93 0x77 0x32 0xA8 0x21 0x0E 0x00 0x00
119.0,901564800FA8,20:43.9,20:44.2,211.13,3.220764458,YES,0x93 0x77 0x11 0xB3 0x1A 0x01 0x00 0x00
119.0,901564800FA8,20:43.9,20:44.2,263.543,2.5802241,YES,0x93 0x77 0x42 0xA6 0x21 0x07 0x00 0x00
119.0,901564800FA8,20:43.9,20:44.3,312.638,2.175039503,YES,0x93 0x77 0x22 0x9F 0x21 0x05 0x00 0x00
119.0,901564800FA8,20:43.9,20:44.3,364.463,1.865758664,YES,0x93 0x77 0x12 0xA4 0x1E 0x0D 0x00 0x00
119.0,901564800FA8,20:43.9,20:44.4,414.53,1.640412033,YES,0x93 0x77 0x13 0xAE 0x23 0x06 0x00 0x00
120.0,901564800FA8,20:48.9,20:49.0,75.393,9.019404985,YES,0x93 0x78 0x11 0xB3 0x1B 0x08 0x00 0x00
120.0,901564800FA8,20:48.9,20:49.1,127.646,5.327233129,YES,0x93 0x78 0x22 0x9F 0x21 0x09 0x00 0x00
120.0,901564800FA8,20:48.9,20:49.1,176.922,3.843501656,YES,0x93 0x78 0x32 0xA8 0x20 0x07 0x00 0x00
120.0,901564800FA8,20:48.9,20:49.2,226.488,3.002366571,YES,0x93 0x78 0x42 0xA6 0x21 0x06 0x00 0x00
120.0,901564800FA8,20:48.9,20:49.2,278.444,2.442142765,YES,0x93 0x78 0x13 0xAE 0x23 0x07 0x00 0x00
120.0,901564800FA8,20:48.9,20:49.3,328.049,2.072861066,YES,0x93 0x78 0x12 0xA4 0x1E 0x08 0x00 0x00
121.0,901564800FA8,20:53.9,20:54.0,88.822,7.65576096,YES,0x93 0x79 0x11 0xB2 0x1C 0x01 0x00 0x00
121.0,901564800FA8,20:53.9,20:54.1,139.502,4.874482086,YES,0x93 0x79 0x42 0xA6 0x21 0x03 0x00 0x00
121.0,901564800FA8,20:53.9,20:54.1,197.052,3.450865761,YES,0x93 0x79 0x12 0xA4 0x1F 0x05 0x00 0x00
121.0,901564800FA8,20:53.9,20:54.2,241.359,2.81737992,YES,0x93 0x79 0x32 0xA8 0x21 0x02 0x00 0x00
121.0,901564800FA8,20:53.9,20:54.2,291.84,2.33004386,YES,0x93 0x79 0x13 0xAE 0x23 0x03 0x00 0x00
121.0,901564800FA8,20:53.9,20:54.3,342.711,1.98417909,YES,0x93 0x79 0x22 0x9E 0x20 0x05 0x00 0x00
122.0,901564800FA8,20:58.9,20:59.0,101.102,6.725880794,YES,0x93 0x7A 0x11 0xB2 0x1A 0x0C 0x00 0x00
122.0,901564800FA8,20:58.9,20:59.1,152.022,4.473036797,YES,0x93 0x7A 0x12 0xA4 0x21 0x09 0x00 0x00
122.0,901564800FA8,20:58.9,20:59.1,203.097,3.348153838,YES,0x93 0x7A 0x13 0xAE 0x23 0x05 0x00 0x00
122.0,901564800FA8,20:58.9,20:59.2,253.272,2.684860545,YES,0x93 0x7A 0x32 0xA8 0x1F 0x0B 0x00 0x00
122.0,901564800FA8,20:58.9,20:59.2,304.248,2.2350188,YES,0x93 0x7A 0x42 0xA6 0x21 0x01 0x00 0x00
122.0,901564800FA8,20:58.9,20:59.3,354.771,1.916729383,YES,0x93 0x7A 0x22 0x9E 0x1F 0x0C 0x00 0x00
123.0,901564800FA8,21:03.9,21:04.1,114.047,5.962454076,YES,0x93 0x7B 0x11 0xB2 0x1C 0x01 0x00 0x00
123.0,901564800FA8,21:03.9,21:04.1,164.068,4.144622961,YES,0x93 0x7B 0x22 0x9F 0x21 0x07 0x00 0x00
123.0,901564800FA8,21:03.9,21:04.2,214.807,3.165632405,YES,0x93 0x7B 0x12 0xA4 0x20 0x01 0x00 0x00
123.0,901564800FA8,21:03.9,21:04.2,265.071,2.565350416,YES,0x93 0x7B 0x13 0xAE 0x23 0x01 0x00 0x00
124.0,901564800FA8,21:08.9,21:09.1,123.852,5.490424055,YES,0x93 0x7C 0x11 0xB3 0x19 0x01 0x00 0x00
124.0,901564800FA8,21:08.9,21:09.1,174.93,3.887269193,YES,0x93 0x7C 0x12 0xA4 0x1F 0x01 0x00 0x00
124.0,901564800FA8,21:08.9,21:09.2,225.894,3.01026145,YES,0x93 0x7C 0x42 0xA6 0x21 0x0F 0x00 0x00
124.0,901564800FA8,21:08.9,21:09.2,276.051,2.463312939,YES,0x93 0x7C 0x22 0x9E 0x21 0x0F 0x00 0x00
124.0,901564800FA8,21:08.9,21:09.3,326.785,2.080878865,YES,0x93 0x7C 0x32 0xA7 0x1F 0x0F 0x00 0x00
124.0,901564800FA8,21:08.9,21:09.3,377.344,1.802069199,YES,0x93 0x7C 0x13 0xAE 0x23 0x05 0x00 0x00
125.0,901564800FA8,21:13.9,21:14.1,135.54,5.01696916,YES,0x93 0x7D 0x11 0xB3 0x19 0x01 0x00 0x00
125.0,901564800FA8,21:13.9,21:14.1,185.588,3.664030002,YES,0x93 0x7D 0x22 0x9F 0x1E 0x07 0x00 0x00
125.0,901564800FA8,21:13.9,21:14.2,237.261,2.866042038,YES,0x93 0x7D 0x32 0xA7 0x21 0x05 0x00 0x00
125.0,901564800FA8,21:13.9,21:14.2,287.92,2.361767158,YES,0x93 0x7D 0x13 0xAE 0x23 0x05 0x00 0x00
125.0,901564800FA8,21:13.9,21:14.3,338.509,2.008809219,YES,0x93 0x7D 0x42 0xA6 0x1F 0x01 0x00 0x00
125.0,901564800FA8,21:13.9,21:14.3,389.495,1.745850396,YES,0x93 0x7D 0x12 0xA4 0x1E 0x01 0x00 0x00
126.0,901564800FA8,21:18.9,21:19.0,47.231,14.39732379,YES,0x93 0x7E 0x11 0xB3 0x19 0x01 0x00 0x00
126.0,901564800FA8,21:18.9,21:19.0,97.754,6.956237085,YES,0x93 0x7E 0x42 0xA6 0x20 0x05 0x00 0x00
126.0,901564800FA8,21:18.9,21:19.1,149.233,4.556632916,YES,0x93 0x7E 0x32 0xA8 0x21 0x01 0x00 0x00
126.0,901564800FA8,21:18.9,21:19.1,199.96,3.400680136,YES,0x93 0x7E 0x13 0xAE 0x23 0x03 0x00 0x00
126.0,901564800FA8,21:18.9,21:19.2,250.897,2.710275531,YES,0x93 0x7E 0x12 0xA4 0x1E 0x07 0x00 0x00
126.0,901564800FA8,21:18.9,21:19.3,303.5,2.240527183,YES,0x93 0x7E 0x22 0x9E 0x1F 0x06 0x00 0x00
127.0,901564800FA8,21:23.9,21:24.0,60.994,11.14863757,YES,0x93 0x7F 0x11 0xB3 0x1A 0x01 0x00 0x00
127.0,901564800FA8,21:23.9,21:24.1,110.653,6.145337225,YES,0x93 0x7F 0x42 0xA6 0x21 0x01 0x00 0x00
127.0,901564800FA8,21:23.9,21:24.1,160.889,4.226516418,YES,0x93 0x7F 0x13 0xAE 0x23 0x05 0x00 0x00
127.0,901564800FA8,21:23.9,21:24.2,212.094,3.206125586,YES,0x93 0x7F 0x32 0xA8 0x21 0x07 0x00 0x00
127.0,901564800FA8,21:23.9,21:24.2,262.736,2.588149321,YES,0x93 0x7F 0x22 0x9F 0x1F 0x08 0x00 0x00
127.0,901564800FA8,21:23.9,21:24.3,313.469,2.169273517,YES,0x93 0x7F 0x12 0xA4 0x21 0x06 0x00 0x00
128.0,901564800FA8,21:29.0,21:29.0,71.613,9.495482664,YES,0x93 0x80 0x11 0xB3 0x19 0x08 0x00 0x00
128.0,901564800FA8,21:29.0,21:29.1,122.794,5.537729857,YES,0x93 0x80 0x42 0xA6 0x21 0x01 0x00 0x00
128.0,901564800FA8,21:29.0,21:29.1,173.788,3.912813313,YES,0x93 0x80 0x13 0xAE 0x23 0x04 0x00 0x00
128.0,901564800FA8,21:29.0,21:29.5,537.243,1.265721471,YES,0x93 0x80 0x12 0xA4 0x1F 0x0A 0x00 0x00
128.0,901564800FA8,21:29.0,21:29.5,575.342,1.181905719,YES,0x93 0x80 0x22 0x9F 0x21 0x08 0x00 0x00
128.0,901564800FA8,21:29.0,21:29.6,625.586,1.086980847,YES,0x93 0x80 0x32 0xA8 0x21 0x0B 0x00 0x00
129.0,901564800FA8,21:34.0,21:34.0,82.528,8.239627763,YES,0x93 0x81 0x42 0xA6 0x21 0x01 0x00 0x00
129.0,901564800FA8,21:34.0,21:34.1,134.875,5.041705283,YES,0x93 0x81 0x13 0xAE 0x23 0x01 0x00 0x00
129.0,901564800FA8,21:34.0,21:34.1,186.294,3.650144395,YES,0x93 0x81 0x11 0xB2 0x19 0x01 0x00 0x00
129.0,901564800FA8,21:34.0,21:34.2,236.472,2.875604723,YES,0x93 0x81 0x32 0xA8 0x21 0x08 0x00 0x00
129.0,901564800FA8,21:34.0,21:34.2,287.12,2.368347729,YES,0x93 0x81 0x22 0x9E 0x1E 0x07 0x00 0x00
129.0,901564800FA8,21:34.0,21:34.3,337.891,2.012483316,YES,0x93 0x81 0x12 0xA4 0x21 0x07 0x00 0x00
130.0,901564800FA8,21:39.0,21:39.0,96.095,7.076330714,YES,0x93 0x82 0x42 0xA6 0x21 0x01 0x00 0x00
130.0,901564800FA8,21:39.0,21:39.1,148.251,4.586815603,YES,0x93 0x82 0x13 0xAE 0x23 0x04 0x00 0x00
130.0,901564800FA8,21:39.0,21:39.1,197.563,3.441940039,YES,0x93 0x82 0x11 0xB2 0x1A 0x06 0x00 0x00
130.0,901564800FA8,21:39.0,21:39.2,248.333,2.738258709,YES,0x93 0x82 0x22 0x9E 0x21 0x07 0x00 0x00
130.0,901564800FA8,21:39.0,21:39.3,299.064,2.2737608,YES,0x93 0x82 0x32 0xA8 0x1F 0x09 0x00 0x00
130.0,901564800FA8,21:39.0,21:39.3,349.915,1.943329094,YES,0x93 0x82 0x12 0xA4 0x1E 0x09 0x00 0x00
131.0,901564800FA8,21:44.0,21:44.1,107.82,6.306807642,YES,0x93 0x83 0x11 0xB3 0x1C 0x05 0x00 0x00
131.0,901564800FA8,21:44.0,21:44.1,158.972,4.277482827,YES,0x93 0x83 0x12 0xA4 0x21 0x08 0x00 0x00
131.0,901564800FA8,21:44.0,21:44.2,208.637,3.259249318,YES,0x93 0x83 0x13 0xAE 0x23 0x05 0x00 0x00
