Packet #,Device ID,TX Timestamp,RX Timestamp,RTT Latency [ms],Data Rate [Kbps],Response,Latest IPC Msg
165,901564800FA8,40:55.1,40:55.3,142.393,4.77551565,YES,0x93 0xA5 0x43 0x9B 0x17 0x04 0x00 0x00
165,901564800FA8,40:55.1,40:55.3,192.786,3.527227081,YES,0x93 0xA5 0x33 0x9D 0x22 0x03 0x00 0x00
166,901564800FA8,41:00.1,41:00.2,101.621,6.691530294,YES,0x93 0xA6 0x12 0x0 0x19 0x00 0x00 0x00
166,901564800FA8,41:00.1,41:00.3,152.585,4.456532425,YES,0x93 0xA6 0x33 0x0 0x22 0x00 0x00 0x00
166,901564800FA8,41:00.1,41:00.3,203.442,3.342475988,YES,0x93 0xA6 0x23 0x0 0x1C 0x00 0x00 0x00
166,901564800FA8,41:00.1,41:00.4,303.059,2.243787513,YES,0x93 0xA6 0x43 0x0 0x17 0x00 0x00 0x00
166,901564800FA8,41:00.1,41:00.5,355.454,1.913046414,YES,0x93 0xA6 0x22 0x0 0x1D 0x00 0x00 0x00
167,901564800FA8,41:05.1,41:05.2,112.743,6.031416585,YES,0x93 0xA7 0x12 0xA3 0x19 0x01 0x00 0x00
167,901564800FA8,41:05.1,41:05.3,163.779,4.151936451,YES,0x93 0xA7 0x22 0xA3 0x1D 0x06 0x00 0x00
167,901564800FA8,41:05.1,41:05.3,215.205,3.159777886,YES,0x93 0xA7 0x11 0x0 0x17 0x00 0x00 0x00
167,901564800FA8,41:05.1,41:05.4,266.247,2.554019388,YES,0x93 0xA7 0x23 0x9E 0x1C 0x04 0x00 0x00
167,901564800FA8,41:05.1,41:05.4,317.891,2.139097993,YES,0x93 0xA7 0x43 0x9B 0x17 0x05 0x00 0x00
167,901564800FA8,41:05.1,41:05.5,366.668,1.854538711,YES,0x93 0xA7 0x33 0xA4 0x22 0x02 0x00 0x00
168,901564800FA8,41:10.1,41:10.2,126.118,5.391775956,YES,0x93 0xA8 0x12 0xA4 0x19 0x01 0x00 0x00
168,901564800FA8,41:10.1,41:10.3,176.465,3.853455359,YES,0x93 0xA8 0x23 0x9F 0x1C 0x01 0x00 0x00
168,901564800FA8,41:10.1,41:10.3,227.224,2.992641622,YES,0x93 0xA8 0x33 0x9D 0x22 0x04 0x00 0x00
168,901564800FA8,41:10.1,41:10.4,278.355,2.442923605,YES,0x93 0xA8 0x43 0x9B 0x18 0x03 0x00 0x00
168,901564800FA8,41:10.1,41:10.4,328.289,2.071345674,YES,0x93 0xA8 0x11 0xB2 0x17 0x02 0x00 0x00
168,901564800FA8,41:10.1,41:10.5,379.325,1.792658011,YES,0x93 0xA8 0x22 0xA4 0x1D 0x01 0x00 0x00
169,901564800FA8,41:15.1,41:15.4,237.75,2.860147213,YES,0x93 0xA9 0x11 0xB3 0x18 0x06 0x00 0x00
169,901564800FA8,41:15.1,41:15.4,288.495,2.357059914,YES,0x93 0xA9 0x12 0xA4 0x1B 0x01 0x00 0x00
169,901564800FA8,41:15.1,41:15.5,338.805,2.007054205,YES,0x93 0xA9 0x22 0xA4 0x1E 0x06 0x00 0x00
169,901564800FA8,41:15.1,41:15.5,389.856,1.744233768,YES,0x93 0xA9 0x43 0x9B 0x21 0x02 0x00 0x00
169,901564800FA8,41:15.1,41:15.6,440.504,1.543686323,YES,0x93 0xA9 0x23 0x9F 0x1E 0x01 0x00 0x00
169,901564800FA8,41:15.1,41:15.6,491.43,1.383716908,YES,0x93 0xA9 0x33 0x9D 0x22 0x01 0x00 0x00
170,901564800FA8,41:20.1,41:20.2,49.156,13.83350964,YES,0x93 0xAA 0x11 0xB3 0x17 0x01 0x00 0x00
170,901564800FA8,41:20.1,41:20.2,99.826,6.811852624,YES,0x93 0xAA 0x33 0x9B 0x23 0x06 0x00 0x00
170,901564800FA8,41:20.1,41:20.3,152.22,4.4672185,YES,0x93 0xAA 0x43 0x9B 0x17 0x03 0x00 0x00
170,901564800FA8,41:20.1,41:20.3,201.385,3.376616928,YES,0x93 0xAA 0x23 0x9E 0x1C 0x04 0x00 0x00
170,901564800FA8,41:20.1,41:20.4,252.117,2.697160445,YES,0x93 0xAA 0x12 0xA3 0x19 0x01 0x00 0x00
170,901564800FA8,41:20.1,41:20.6,452.806,1.501746885,YES,0x93 0xAA 0x22 0xA3 0x1D 0x06 0x00 0x00
171,901564800FA8,41:25.1,41:25.2,60.975,11.15211152,YES,0x93 0xAB 0x11 0xB2 0x18 0x06 0x00 0x00
171,901564800FA8,41:25.1,41:25.2,112.239,6.058500165,YES,0x93 0xAB 0x12 0xA3 0x19 0x06 0x00 0x00
171,901564800FA8,41:25.1,41:25.3,162.66,4.180499201,YES,0x93 0xAB 0x22 0xA3 0x1D 0x09 0x00 0x00
171,901564800FA8,41:25.1,41:25.7,558.0,1.218637993,YES,0x93 0xAB 0x43 0x9B 0x17 0x01 0x00 0x00
171,901564800FA8,41:25.1,41:25.8,665.02,1.022525638,YES,0x93 0xAB 0x23 0x9E 0x1C 0x04 0x00 0x00
171,901564800FA8,41:25.1,41:25.8,715.784,0.950007265,YES,0x93 0xAB 0x33 0x9B 0x23 0x07 0x00 0x00
172,901564800FA8,41:30.1,41:30.2,73.611,9.237749793,YES,0x93 0xAC 0x12 0xA3 0x19 0x01 0x00 0x00
172,901564800FA8,41:30.1,41:30.2,124.187,5.475613389,YES,0x93 0xAC 0x23 0x9D 0x1B 0x01 0x00 0x00
172,901564800FA8,41:30.1,41:30.3,175.042,3.884781938,YES,0x93 0xAC 0x43 0x9B 0x17 0x01 0x00 0x00
172,901564800FA8,41:30.1,41:30.4,225.847,3.010887902,YES,0x93 0xAC 0x22 0xA3 0x1D 0x01 0x00 0x00
172,901564800FA8,41:30.1,41:30.4,276.302,2.4610752,YES,0x93 0xAC 0x33 0x9B 0x22 0x02 0x00 0x00
172,901564800FA8,41:30.1,41:30.5,327.214,2.07815069,YES,0x93 0xAC 0x11 0xB1 0x17 0x01 0x00 0x00
173,901564800FA8,41:35.1,41:35.2,85.912,7.915075892,YES,0x93 0xAD 0x12 0xA3 0x19 0x01 0x00 0x00
173,901564800FA8,41:35.1,41:35.3,136.298,4.989068071,YES,0x93 0xAD 0x22 0xA4 0x1D 0x08 0x00 0x00
173,901564800FA8,41:35.1,41:35.3,187.461,3.62742117,YES,0x93 0xAD 0x43 0x9B 0x17 0x01 0x00 0x00
173,901564800FA8,41:35.1,41:35.4,238.046,2.856590743,YES,0x93 0xAD 0x11 0xB2 0x17 0x08 0x00 0x00
173,901564800FA8,41:35.1,41:35.4,288.826,2.35435868,YES,0x93 0xAD 0x33 0x9B 0x23 0x07 0x00 0x00
173,901564800FA8,41:35.1,41:35.5,339.403,2.003517942,YES,0x93 0xAD 0x23 0x9E 0x1B 0x01 0x00 0x00
174,901564800FA8,41:40.1,41:40.2,99.191,6.855460677,YES,0x93 0xAE 0x11 0xB3 0x18 0x05 0x00 0x00
174,901564800FA8,41:40.1,41:40.3,149.38,4.552148882,YES,0x93 0xAE 0x22 0xA4 0x1D 0x06 0x00 0x00
174,901564800FA8,41:40.1,41:40.3,200.072,3.39877644,YES,0x93 0xAE 0x12 0xA4 0x19 0x01 0x00 0x00
174,901564800FA8,41:40.1,41:40.4,250.897,2.710275531,YES,0x93 0xAE 0x33 0x9B 0x23 0x07 0x00 0x00
174,901564800FA8,41:40.1,41:40.4,301.602,2.254626959,YES,0x93 0xAE 0x23 0x9E 0x1C 0x08 0x00 0x00
174,901564800FA8,41:40.1,41:40.5,352.186,1.930797931,YES,0x93 0xAE 0x43 0x9B 0x17 0x01 0x00 0x00
175,901564800FA8,41:45.1,41:45.2,110.022,6.180582065,YES,0x93 0xAF 0x11 0xB2 0x17 0x01 0x00 0x00
175,901564800FA8,41:45.1,41:45.3,161.555,4.209092879,YES,0x93 0xAF 0x22 0xA3 0x1D 0x01 0x00 0x00
175,901564800FA8,41:45.1,41:45.3,211.247,3.218980625,YES,0x93 0xAF 0x43 0x9B 0x17 0x05 0x00 0x00
175,901564800FA8,41:45.1,41:45.4,264.506,2.570830151,YES,0x93 0xAF 0x12 0xA3 0x19 0x01 0x00 0x00
175,901564800FA8,41:45.1,41:45.4,312.88,2.173357198,YES,0x93 0xAF 0x33 0x9C 0x23 0x06 0x00 0x00
175,901564800FA8,41:45.1,41:45.5,365.1,1.862503424,YES,0x93 0xAF 0x23 0x9E 0x1C 0x04 0x00 0x00
176,901564800FA8,41:50.1,41:50.2,22.617,30.06587965,YES,0x93 0xB0 0x11 0xB3 0x17 0x01 0x00 0x00
176,901564800FA8,41:50.1,41:50.2,74.424,9.136837579,YES,0x93 0xB0 0x12 0xA4 0x19 0x05 0x00 0x00
176,901564800FA8,41:50.1,41:50.3,125.203,5.431179764,YES,0x93 0xB0 0x43 0x9B 0x17 0x01 0x00 0x00
176,901564800FA8,41:50.1,41:50.6,447.2,1.520572451,YES,0x93 0xB0 0x33 0x9D 0x23 0x06 0x00 0x00
176,901564800FA8,41:50.1,41:50.6,477.577,1.423854164,YES,0x93 0xB0 0x22 0xA4 0x1D 0x01 0x00 0x00
176,901564800FA8,41:50.1,41:50.7,527.718,1.288567,YES,0x93 0xB0 0x23 0x9F 0x1C 0x07 0x00 0x00
177,901564800FA8,41:55.1,41:55.2,87.0,7.816091954,YES,0x93 0xB1 0x11 0xB2 0x17 0x01 0x00 0x00
177,901564800FA8,41:55.1,41:55.3,136.213,4.992181363,YES,0x93 0xB1 0x12 0xA4 0x19 0x01 0x00 0x00
177,901564800FA8,41:55.1,41:55.3,210.408,3.231816281,YES,0x93 0xB1 0x23 0x9F 0x1C 0x06 0x00 0x00
177,901564800FA8,41:55.1,41:55.4,237.721,2.860496128,YES,0x93 0xB1 0x43 0x9B 0x17 0x01 0x00 0x00
177,901564800FA8,41:55.1,41:55.5,320.813,2.119614854,YES,0x93 0xB1 0x33 0x9D 0x23 0x05 0x00 0x00
177,901564800FA8,41:55.1,41:55.6,443.398,1.533610887,YES,0x93 0xB1 0x22 0xA4 0x1D 0x05 0x00 0x00
178,901564800FA8,42:00.1,42:00.3,133.446,5.095694138,YES,0x93 0xB2 0x11 0xB2 0x17 0x01 0x00 0x00
178,901564800FA8,42:00.1,42:00.3,214.241,3.17399564,YES,0x93 0xB2 0x43 0x9B 0x17 0x01 0x00 0x00
178,901564800FA8,42:00.1,42:00.4,295.533,2.300927477,YES,0x93 0xB2 0x12 0xA4 0x19 0x02 0x00 0x00
178,901564800FA8,42:00.1,42:00.5,377.155,1.802972253,YES,0x93 0xB2 0x33 0x9D 0x22 0x04 0x00 0x00
178,901564800FA8,42:00.1,42:00.6,458.777,1.482201592,YES,0x93 0xB2 0x22 0xA4 0x1D 0x05 0x00 0x00
178,901564800FA8,42:00.1,42:00.7,540.334,1.258480866,YES,0x93 0xB2 0x23 0x9F 0x1C 0x01 0x00 0x00
179,901564800FA8,42:05.1,42:05.2,113.0,6.017699115,YES,0x93 0xB3 0x11 0xB2 0x17 0x01 0x00 0x00
179,901564800FA8,42:05.1,42:05.3,164.998,4.121262076,YES,0x93 0xB3 0x12 0xA4 0x19 0x07 0x00 0x00
179,901564800FA8,42:05.1,42:05.3,214.4,3.171641791,YES,0x93 0xB3 0x23 0x9F 0x1C 0x07 0x00 0x00
179,901564800FA8,42:05.1,42:05.4,267.665,2.540489044,YES,0x93 0xB3 0x43 0x9B 0x19 0x01 0x00 0x00
179,901564800FA8,42:05.1,42:05.5,317.098,2.144447458,YES,0x93 0xB3 0x22 0xA4 0x1E 0x08 0x00 0x00
179,901564800FA8,42:05.1,42:05.5,366.526,1.855257199,YES,0x93 0xB3 0x33 0x9D 0x23 0x06 0x00 0x00
180,901564800FA8,42:10.1,42:10.4,225.849,3.010861239,YES,0x93 0xB4 0x11 0xB3 0x17 0x01 0x00 0x00
180,901564800FA8,42:10.1,42:10.4,276.35,2.460647729,YES,0x93 0xB4 0x12 0xA4 0x19 0x01 0x00 0x00
180,901564800FA8,42:10.1,42:10.5,326.807,2.080738785,YES,0x93 0xB4 0x23 0x9E 0x1C 0x01 0x00 0x00
180,901564800FA8,42:10.1,42:10.5,378.055,1.798680086,YES,0x93 0xB4 0x43 0x9B 0x17 0x01 0x00 0x00
180,901564800FA8,42:10.1,42:10.6,429.576,1.582956217,YES,0x93 0xB4 0x33 0x9D 0x22 0x04 0x00 0x00
180,901564800FA8,42:10.1,42:10.6,480.534,1.415092376,YES,0x93 0xB4 0x22 0xA4 0x1D 0x03 0x00 0x00
181,901564800FA8,42:15.1,42:15.3,138.277,4.917665266,YES,0x93 0xB5 0x22 0xA4 0x1D 0x06 0x00 0x00
181,901564800FA8,42:15.1,42:15.4,288.557,2.356553471,YES,0x93 0xB5 0x43 0x9B 0x17 0x04 0x00 0x00
181,901564800FA8,42:15.1,42:15.5,339.085,2.005396877,YES,0x93 0xB5 0x33 0x9D 0x23 0x05 0x00 0x00
181,901564800FA8,42:15.1,42:15.5,389.833,1.744336678,YES,0x93 0xB5 0x23 0x9E 0x1C 0x01 0x00 0x00
181,901564800FA8,42:15.1,42:15.6,440.662,1.543132832,YES,0x93 0xB5 0x11 0xB3 0x17 0x01 0x00 0x00
181,901564800FA8,42:15.1,42:15.6,491.875,1.382465057,YES,0x93 0xB5 0x12 0xA4 0x19 0x01 0x00 0x00
182,901564800FA8,42:20.1,42:20.4,249.525,2.725177838,YES,0x93 0xB6 0x11 0xB3 0x17 0x07 0x00 0x00
182,901564800FA8,42:20.1,42:20.4,300.445,2.263309424,YES,0x93 0xB6 0x12 0xA4 0x19 0x08 0x00 0x00
182,901564800FA8,42:20.1,42:20.5,350.914,1.937796725,YES,0x93 0xB6 0x22 0xA4 0x1D 0x01 0x00 0x00
182,901564800FA8,42:20.1,42:20.5,401.609,1.693189147,YES,0x93 0xB6 0x33 0x9D 0x22 0x03 0x00 0x00
182,901564800FA8,42:20.1,42:20.6,451.981,1.504488021,YES,0x93 0xB6 0x43 0x9B 0x17 0x04 0x00 0x00
182,901564800FA8,42:20.1,42:20.6,509.686,1.334154754,YES,0x93 0xB6 0x23 0x9F 0x1C 0x05 0x00 0x00
183,901564800FA8,42:25.1,42:25.2,61.164,11.11765091,YES,0x93 0xB7 0x11 0xB3 0x17 0x01 0x00 0x00
183,901564800FA8,42:25.1,42:25.3,111.388,6.104786871,YES,0x93 0xB7 0x22 0xA4 0x1D 0x02 0x00 0x00
183,901564800FA8,42:25.1,42:25.3,161.638,4.206931538,YES,0x93 0xB7 0x12 0xA4 0x19 0x01 0x00 0x00
183,901564800FA8,42:25.1,42:25.4,213.159,3.190106915,YES,0x93 0xB7 0x43 0x9B 0x17 0x04 0x00 0x00
183,901564800FA8,42:25.1,42:25.4,263.734,2.578355464,YES,0x93 0xB7 0x23 0x9F 0x1B 0x04 0x00 0x00
183,901564800FA8,42:25.1,42:25.5,314.306,2.16349672,YES,0x93 0xB7 0x33 0x9D 0x23 0x06 0x00 0x00
184,901564800FA8,42:30.1,42:30.2,72.396,9.392784132,YES,0x93 0xB8 0x11 0xB2 0x17 0x01 0x00 0x00
184,901564800FA8,42:30.1,42:30.3,123.191,5.519883758,YES,0x93 0xB8 0x22 0xA4 0x1D 0x06 0x00 0x00
184,901564800FA8,42:30.1,42:30.3,174.23,3.902886988,YES,0x93 0xB8 0x12 0xA4 0x19 0x07 0x00 0x00
184,901564800FA8,42:30.1,42:30.4,224.845,3.024305633,YES,0x93 0xB8 0x23 0x9F 0x1C 0x07 0x00 0x00
184,901564800FA8,42:30.1,42:30.4,275.602,2.467326072,YES,0x93 0xB8 0x33 0x9D 0x23 0x08 0x00 0x00
184,901564800FA8,42:30.1,42:30.5,326.393,2.083378014,YES,0x93 0xB8 0x43 0x9B 0x17 0x05 0x00 0x00
185,901564800FA8,42:35.1,42:35.2,84.832,8.015843078,YES,0x93 0xB9 0x11 0xB2 0x17 0x01 0x00 0x00
185,901564800FA8,42:35.1,42:35.3,135.735,5.009761668,YES,0x93 0xB9 0x12 0xA4 0x19 0x01 0x00 0x00
185,901564800FA8,42:35.1,42:35.3,189.084,3.596285249,YES,0x93 0xB9 0x22 0xA4 0x1D 0x01 0x00 0x00
185,901564800FA8,42:35.1,42:35.4,236.731,2.872458613,YES,0x93 0xB9 0x23 0x9E 0x1B 0x01 0x00 0x00
185,901564800FA8,42:35.1,42:35.4,290.067,2.344285975,YES,0x93 0xB9 0x43 0x9B 0x17 0x04 0x00 0x00
185,901564800FA8,42:35.1,42:35.5,338.24,2.010406812,YES,0x93 0xB9 0x33 0x9D 0x22 0x02 0x00 0x00
186,901564800FA8,42:40.1,42:40.2,97.498,6.974502041,YES,0x93 0xBA 0x11 0xB2 0x17 0x01 0x00 0x00
186,901564800FA8,42:40.1,42:40.6,410.352,1.657113892,YES,0x93 0xBA 0x22 0xA4 0x1D 0x02 0x00 0x00
186,901564800FA8,42:40.1,42:40.6,448.823,1.515073871,YES,0x93 0xBA 0x12 0xA4 0x18 0x01 0x00 0x00
186,901564800FA8,42:40.1,42:40.6,499.274,1.361977591,YES,0x93 0xBA 0x33 0x9C 0x23 0x04 0x00 0x00
187,901564800FA8,42:45.1,42:45.2,106.427,6.389356084,YES,0x93 0xBB 0x11 0xB2 0x18 0x01 0x00 0x00
187,901564800FA8,42:45.1,42:45.3,159.0,4.27672956,YES,0x93 0xBB 0x12 0xA4 0x19 0x06 0x00 0x00
187,901564800FA8,42:45.1,42:45.4,209.524,3.245451595,YES,0x93 0xBB 0x22 0xA4 0x1E 0x01 0x00 0x00
187,901564800FA8,42:45.1,42:45.4,260.531,2.610054082,YES,0x93 0xBB 0x33 0x9C 0x23 0x06 0x00 0x00
187,901564800FA8,42:45.1,42:45.5,311.349,2.184044272,YES,0x93 0xBB 0x43 0x9B 0x19 0x12 0x00 0x00
187,901564800FA8,42:45.1,42:45.5,362.231,1.877255122,YES,0x93 0xBB 0x23 0x9F 0x1C 0x12 0x00 0x00
188,901564800FA8,42:50.1,42:50.4,219.456,3.098571012,YES,0x93 0xBC 0x11 0xB2 0x17 0x01 0x00 0x00
188,901564800FA8,42:50.1,42:50.4,271.011,2.509123246,YES,0x93 0xBC 0x23 0x9F 0x1C 0x09 0x00 0x00
188,901564800FA8,42:50.1,42:50.5,319.94,2.125398512,YES,0x93 0xBC 0x22 0xA4 0x1D 0x06 0x00 0x00
188,901564800FA8,42:50.1,42:50.5,372.324,1.826366283,YES,0x93 0xBC 0x43 0x9B 0x17 0x08 0x00 0x00
188,901564800FA8,42:50.1,42:50.6,421.948,1.61157299,YES,0x93 0xBC 0x12 0xA4 0x19 0x05 0x00 0x00
188,901564800FA8,42:50.1,42:50.6,473.964,1.434708121,YES,0x93 0xBC 0x33 0x9D 0x23 0x06 0x00 0x00
189,901564800FA8,42:55.1,42:55.2,31.251,21.7593037,YES,0x93 0xBD 0x11 0xB2 0x17 0x08 0x00 0x00
189,901564800FA8,42:55.1,42:55.2,85.159,7.985063235,YES,0x93 0xBD 0x12 0xA4 0x19 0x0A 0x00 0x00
189,901564800FA8,42:55.1,42:55.3,135.667,5.012272697,YES,0x93 0xBD 0x22 0xA4 0x1D 0x08 0x00 0x00
189,901564800FA8,42:55.1,42:55.3,186.679,3.64261647,YES,0x93 0xBD 0x33 0x9D 0x22 0x09 0x00 0x00
189,901564800FA8,42:55.1,42:55.4,235.653,2.885598741,YES,0x93 0xBD 0x23 0x9E 0x1C 0x08 0x00 0x00
189,901564800FA8,42:55.1,42:55.4,287.877,2.362119933,YES,0x93 0xBD 0x43 0x9B 0x17 0x07 0x00 0x00
190,901564800FA8,43:00.1,43:00.2,99.495,6.834514297,YES,0x93 0xBE 0x11 0xB3 0x17 0x01 0x00 0x00
190,901564800FA8,43:00.1,43:00.3,145.837,4.662739908,YES,0x93 0xBE 0x33 0x9D 0x22 0x01 0x00 0x00
190,901564800FA8,43:00.1,43:00.3,198.036,3.433719122,YES,0x93 0xBE 0x12 0xA4 0x19 0x01 0x00 0x00
190,901564800FA8,43:00.1,43:00.4,248.792,2.733206856,YES,0x93 0xBE 0x22 0xA4 0x1D 0x02 0x00 0x00
190,901564800FA8,43:00.1,43:00.4,299.955,2.267006718,YES,0x93 0xBE 0x23 0x9F 0x1C 0x07 0x00 0x00
190,901564800FA8,43:00.1,43:00.5,348.997,1.948440818,YES,0x93 0xBE 0x43 0x9B 0x17 0x08 0x00 0x00
191,901564800FA8,43:05.1,43:05.3,110.596,6.148504467,YES,0x93 0xBF 0x11 0xB2 0x17 0x08 0x00 0x00
191,901564800FA8,43:05.1,43:05.3,159.749,4.256677663,YES,0x93 0xBF 0x12 0xA4 0x19 0x03 0x00 0x00
191,901564800FA8,43:05.1,43:05.4,212.277,3.203361645,YES,0x93 0xBF 0x43 0x9B 0x17 0x04 0x00 0x00
191,901564800FA8,43:05.1,43:05.4,261.776,2.597640731,YES,0x93 0xBF 0x23 0x9E 0x1C 0x03 0x00 0x00
191,901564800FA8,43:05.1,43:05.5,314.057,2.165212047,YES,0x93 0xBF 0x22 0xA4 0x1D 0x05 0x00 0x00
191,901564800FA8,43:05.1,43:05.5,363.646,1.869950446,YES,0x93 0xBF 0x33 0x9C 0x23 0x06 0x00 0x00
192,901564800FA8,43:10.2,43:10.3,123.835,5.491177777,YES,0x93 0xC0 0x12 0xA4 0x18 0x01 0x00 0x00
192,901564800FA8,43:10.2,43:10.3,174.79,3.890382745,YES,0x93 0xC0 0x11 0xB2 0x17 0x01 0x00 0x00
192,901564800FA8,43:10.2,43:10.4,225.791,3.011634653,YES,0x93 0xC0 0x22 0xA4 0x1D 0x03 0x00 0x00
192,901564800FA8,43:10.2,43:10.4,276.353,2.460621017,YES,0x93 0xC0 0x43 0x9B 0x17 0x01 0x00 0x00
192,901564800FA8,43:10.2,43:10.5,327.032,2.079307224,YES,0x93 0xC0 0x23 0x9E 0x1C 0x02 0x00 0x00
192,901564800FA8,43:10.2,43:10.5,378.523,1.796456226,YES,0x93 0xC0 0x33 0x9D 0x22 0x03 0x00 0x00
193,901564800FA8,43:15.2,43:15.3,136.177,4.993501105,YES,0x93 0xC1 0x23 0x9F 0x1C 0x06 0x00 0x00
193,901564800FA8,43:15.2,43:15.3,188.928,3.599254743,YES,0x93 0xC1 0x22 0xA3 0x1E 0x05 0x00 0x00
193,901564800FA8,43:15.2,43:15.4,238.484,2.851344325,YES,0x93 0xC1 0x33 0x9D 0x23 0x07 0x00 0x00
193,901564800FA8,43:15.2,43:15.4,288.581,2.356357487,YES,0x93 0xC1 0x12 0xA4 0x19 0x01 0x00 0x00
193,901564800FA8,43:15.2,43:15.5,338.753,2.007362296,YES,0x93 0xC1 0x11 0xB3 0x17 0x08 0x00 0x00
193,901564800FA8,43:15.2,43:15.5,390.375,1.741914825,YES,0x93 0xC1 0x43 0x9B 0x19 0x06 0x00 0x00
194,901564800FA8,43:20.2,43:20.3,148.206,4.588208305,YES,0x93 0xC2 0x43 0x9B 0x17 0x07 0x00 0x00
194,901564800FA8,43:20.2,43:20.4,198.546,3.424899016,YES,0x93 0xC2 0x33 0x9D 0x23 0x05 0x00 0x00
194,901564800FA8,43:20.2,43:20.4,249.692,2.723355174,YES,0x93 0xC2 0x11 0xB3 0x18 0x09 0x00 0x00
194,901564800FA8,43:20.2,43:20.5,300.572,2.262353113,YES,0x93 0xC2 0x23 0x9F 0x1C 0x05 0x00 0x00
194,901564800FA8,43:20.2,43:20.5,351.181,1.936323434,YES,0x93 0xC2 0x12 0xA4 0x19 0x06 0x00 0x00
194,901564800FA8,43:20.2,43:20.6,401.653,1.693003662,YES,0x93 0xC2 0x22 0xA4 0x1D 0x05 0x00 0x00
195,901564800FA8,43:25.2,43:25.2,59.544,11.42012629,YES,0x93 0xC3 0x11 0xB3 0x18 0x0B 0x00 0x00
195,901564800FA8,43:25.2,43:25.3,110.773,6.138680003,YES,0x93 0xC3 0x22 0xA4 0x1D 0x0B 0x00 0x00
195,901564800FA8,43:25.2,43:25.3,161.841,4.20165471,YES,0x93 0xC3 0x43 0x9C 0x17 0x06 0x00 0x00
195,901564800FA8,43:25.2,43:25.4,213.16,3.19009195,YES,0x93 0xC3 0x23 0x9F 0x1C 0x06 0x00 0x00
195,901564800FA8,43:25.2,43:25.4,264.305,2.572785229,YES,0x93 0xC3 0x12 0xA4 0x19 0x0A 0x00 0x00
195,901564800FA8,43:25.2,43:25.5,313.382,2.169875743,YES,0x93 0xC3 0x33 0x9D 0x23 0x04 0x00 0x00
196,901564800FA8,43:30.2,43:30.2,72.393,9.393173373,YES,0x93 0xC4 0x11 0xB2 0x17 0x01 0x00 0x00
196,901564800FA8,43:30.2,43:30.3,122.937,5.531288383,YES,0x93 0xC4 0x12 0xA4 0x19 0x05 0x00 0x00
196,901564800FA8,43:30.2,43:30.3,173.699,3.914818162,YES,0x93 0xC4 0x22 0xA4 0x1D 0x06 0x00 0x00
196,901564800FA8,43:30.2,43:30.4,225.085,3.021080925,YES,0x93 0xC4 0x43 0x9B 0x17 0x01 0x00 0x00
196,901564800FA8,43:30.2,43:30.4,275.044,2.4723317,YES,0x93 0xC4 0x23 0x9E 0x1C 0x04 0x00 0x00
196,901564800FA8,43:30.2,43:30.5,327.346,2.077312691,YES,0x93 0xC4 0x33 0x9C 0x23 0x06 0x00 0x00
197,901564800FA8,43:35.2,43:35.2,84.191,8.076872825,YES,0x93 0xC5 0x11 0xB2 0x18 0x01 0x00 0x00
197,901564800FA8,43:35.2,43:35.3,135.208,5.029288208,YES,0x93 0xC5 0x22 0xA4 0x1D 0x06 0x00 0x00
197,901564800FA8,43:35.2,43:35.3,185.643,3.662944469,YES,0x93 0xC5 0x12 0xA4 0x19 0x02 0x00 0x00
197,901564800FA8,43:35.2,43:35.4,236.156,2.879452565,YES,0x93 0xC5 0x33 0x9D 0x23 0x07 0x00 0x00
197,901564800FA8,43:35.2,43:35.4,287.228,2.367457212,YES,0x93 0xC5 0x43 0x9B 0x17 0x01 0x00 0x00
197,901564800FA8,43:35.2,43:35.5,338.058,2.011489153,YES,0x93 0xC5 0x23 0x9F 0x1C 0x06 0x00 0x00
198,901564800FA8,43:40.2,43:40.3,97.135,7.000566222,YES,0x93 0xC6 0x12 0xA4 0x19 0x02 0x00 0x00
198,901564800FA8,43:40.2,43:40.3,147.858,4.599007156,YES,0x93 0xC6 0x43 0x9B 0x17 0x05 0x00 0x00
198,901564800FA8,43:40.2,43:40.4,197.911,3.435887849,YES,0x93 0xC6 0x11 0xB2 0x17 0x01 0x00 0x00
198,901564800FA8,43:40.2,43:40.4,249.115,2.729663007,YES,0x93 0xC6 0x22 0xA4 0x1D 0x01 0x00 0x00
198,901564800FA8,43:40.2,43:40.5,299.409,2.271140814,YES,0x93 0xC6 0x33 0x9D 0x23 0x04 0x00 0x00
198,901564800FA8,43:40.2,43:40.5,350.086,1.942379872,YES,0x93 0xC6 0x23 0x9F 0x1C 0x05 0x00 0x00
199,901564800FA8,43:45.2,43:45.3,108.446,6.270401859,YES,0x93 0xC7 0x11 0xB3 0x17 0x04 0x00 0x00
199,901564800FA8,43:45.2,43:45.3,159.222,4.270766603,YES,0x93 0xC7 0x22 0xA4 0x1D 0x05 0x00 0x00
199,901564800FA8,43:45.2,43:45.4,211.586,3.213823221,YES,0x93 0xC7 0x43 0x9B 0x17 0x01 0x00 0x00
199,901564800FA8,43:45.2,43:45.4,260.508,2.610284521,YES,0x93 0xC7 0x12 0xA4 0x19 0x01 0x00 0x00
199,901564800FA8,43:45.2,43:45.5,311.662,2.181850851,YES,0x93 0xC7 0x23 0x9F 0x1C 0x05 0x00 0x00
199,901564800FA8,43:45.2,43:45.5,362.498,1.875872419,YES,0x93 0xC7 0x33 0x9D 0x23 0x05 0x00 0x00
200,901564800FA8,43:50.2,43:50.3,121.56,5.593945377,YES,0x93 0xC8 0x11 0xB3 0x17 0x01 0x00 0x00
