Packet #,Device ID,TX Timestamp,RX Timestamp,RTT Latency [ms],Data Rate [Kbps],Response,Latest IPC Msg
144,901564800FA8,01:57.9,01:58.2,290.293,2.342460893,YES,0x93 0x90 0x13 0xA4 0x21 0x00 0x00 0x00
145,901564800FA8,02:02.9,02:03.0,97.99,6.939483621,YES,0x93 0x91 0x31 0x9B 0x19 0x05 0x00 0x00
145,901564800FA8,02:02.9,02:03.0,149.764,4.540477017,YES,0x93 0x91 0x12 0xA4 0x19 0x0B 0x00 0x00
145,901564800FA8,02:02.9,02:03.1,199.584,3.40708674,YES,0x93 0x91 0x41 0x9E 0x17 0x0D 0x00 0x00
145,901564800FA8,02:02.9,02:03.1,252.227,2.695984173,YES,0x93 0x91 0x21 0x9B 0x1C 0x0D 0x00 0x00
145,901564800FA8,02:02.9,02:03.2,301.25,2.257261411,YES,0x93 0x91 0x22 0xA4 0x1D 0x09 0x00 0x00
145,901564800FA8,02:02.9,02:03.2,351.545,1.934318508,YES,0x93 0x91 0x13 0xB1 0x21 0x00 0x00 0x00
146,901564800FA8,02:07.9,02:08.0,109.724,6.197367941,YES,0x93 0x92 0x41 0x9B 0x17 0x04 0x00 0x00
146,901564800FA8,02:07.9,02:08.1,192.258,3.536913939,YES,0x93 0x92 0x31 0x9F 0x19 0x08 0x00 0x00
146,901564800FA8,02:07.9,02:08.2,313.722,2.167524114,YES,0x93 0x92 0x22 0xA4 0x1D 0x00 0x00 0x00
146,901564800FA8,02:07.9,02:08.3,442.868,1.535446228,YES,0x93 0x92 0x21 0x9B 0x1C 0x0A 0x00 0x00
146,901564800FA8,02:07.9,02:08.4,523.411,1.299170251,YES,0x93 0x92 0x12 0xA4 0x19 0x05 0x00 0x00
146,901564800FA8,02:07.9,02:08.5,604.2,1.125455147,YES,0x93 0x92 0x13 0xB3 0x21 0x07 0x00 0x00
147,901564800FA8,02:12.9,02:13.0,148.764,4.57099836,YES,0x93 0x93 0x41 0x9C 0x17 0x01 0x00 0x00
147,901564800FA8,02:12.9,02:13.1,229.839,2.958592754,YES,0x93 0x93 0x12 0xA4 0x19 0x05 0x00 0x00
147,901564800FA8,02:12.9,02:13.2,311.23,2.18487935,YES,0x93 0x93 0x22 0xA4 0x1D 0x01 0x00 0x00
147,901564800FA8,02:12.9,02:13.3,393.41,1.728476653,YES,0x93 0x93 0x13 0xB3 0x22 0x01 0x00 0x00
147,901564800FA8,02:12.9,02:13.4,474.912,1.431844215,YES,0x93 0x93 0x21 0x9F 0x1C 0x05 0x00 0x00
147,901564800FA8,02:12.9,02:13.4,556.996,1.22083462,YES,0x93 0x93 0x31 0x9B 0x19 0x07 0x00 0x00
148,901564800FA8,02:17.9,02:17.9,62.841,10.82096084,YES,0x93 0x94 0x41 0x9E 0x17 0x01 0x00 0x00
148,901564800FA8,02:17.9,02:18.0,144.843,4.694738441,YES,0x93 0x94 0x12 0xA4 0x19 0x01 0x00 0x00
148,901564800FA8,02:17.9,02:18.1,226.322,3.004568712,YES,0x93 0x94 0x21 0x9C 0x1C 0x06 0x00 0x00
148,901564800FA8,02:17.9,02:18.2,307.772,2.209427758,YES,0x93 0x94 0x22 0xA4 0x1D 0x04 0x00 0x00
148,901564800FA8,02:17.9,02:18.3,390.005,1.74356739,YES,0x93 0x94 0x31 0x9D 0x19 0x07 0x00 0x00
148,901564800FA8,02:17.9,02:18.3,472.387,1.4394977,YES,0x93 0x94 0x13 0xAF 0x21 0x04 0x00 0x00
149,901564800FA8,02:22.9,02:22.9,47.532,14.30615165,YES,0x93 0x95 0x12 0xA4 0x19 0x01 0x00 0x00
149,901564800FA8,02:22.9,02:23.0,99.678,6.821966733,YES,0x93 0x95 0x13 0xB1 0x21 0x07 0x00 0x00
149,901564800FA8,02:22.9,02:23.0,150.402,4.521216473,YES,0x93 0x95 0x21 0x9F 0x1C 0x08 0x00 0x00
149,901564800FA8,02:22.9,02:23.1,201.161,3.380376912,YES,0x93 0x95 0x41 0x9B 0x17 0x07 0x00 0x00
149,901564800FA8,02:22.9,02:23.1,251.06,2.708515893,YES,0x93 0x95 0x31 0x9B 0x19 0x0B 0x00 0x00
149,901564800FA8,02:22.9,02:23.2,301.633,2.254395242,YES,0x93 0x95 0x22 0xA3 0x1D 0x01 0x00 0x00
150,901564800FA8,02:27.9,02:27.9,58.456,11.63268099,YES,0x93 0x96 0x31 0x9F 0x19 0x08 0x00 0x00
150,901564800FA8,02:27.9,02:28.0,110.684,6.14361606,YES,0x93 0x96 0x12 0xA4 0x19 0x08 0x00 0x00
150,901564800FA8,02:27.9,02:28.0,160.491,4.236997713,YES,0x93 0x96 0x22 0xA4 0x1D 0x00 0x00 0x00
150,901564800FA8,02:27.9,02:28.1,212.683,3.197246606,YES,0x93 0x96 0x21 0x9C 0x1C 0x06 0x00 0x00
150,901564800FA8,02:27.9,02:28.1,261.868,2.596728123,YES,0x93 0x96 0x41 0x9D 0x17 0x06 0x00 0x00
150,901564800FA8,02:27.9,02:28.2,314.209,2.164164617,YES,0x93 0x96 0x13 0xB1 0x22 0x00 0x00 0x00
151,901564800FA8,02:32.9,02:33.0,122.683,5.542740233,YES,0x93 0x97 0x31 0x9F 0x18 0x01 0x00 0x00
151,901564800FA8,02:32.9,02:33.1,172.288,3.946879643,YES,0x93 0x97 0x21 0x9B 0x1C 0x05 0x00 0x00
151,901564800FA8,02:32.9,02:33.1,224.117,3.034129495,YES,0x93 0x97 0x41 0x9B 0x17 0x05 0x00 0x00
151,901564800FA8,02:32.9,02:33.2,273.677,2.484680846,YES,0x93 0x97 0x22 0xA4 0x1D 0x01 0x00 0x00
151,901564800FA8,02:32.9,02:33.5,648.834,1.048033858,YES,0x93 0x97 0x12 0xA4 0x19 0x01 0x00 0x00
151,901564800FA8,02:32.9,02:33.6,727.196,0.935098653,YES,0x93 0x97 0x13 0xAF 0x21 0x01 0x00 0x00
152,901564800FA8,02:37.9,02:38.0,135.164,5.030925394,YES,0x93 0x98 0x31 0x9F 0x18 0x01 0x00 0x00
152,901564800FA8,02:37.9,02:38.1,186.421,3.647657721,YES,0x93 0x98 0x21 0x9C 0x1B 0x01 0x00 0x00
152,901564800FA8,02:37.9,02:38.1,237.36,2.864846646,YES,0x93 0x98 0x41 0x9F 0x17 0x02 0x00 0x00
152,901564800FA8,02:37.9,02:38.2,288.817,2.354432045,YES,0x93 0x98 0x13 0xB3 0x21 0x02 0x00 0x00
152,901564800FA8,02:37.9,02:38.2,338.997,2.005917456,YES,0x93 0x98 0x12 0xA4 0x19 0x02 0x00 0x00
152,901564800FA8,02:37.9,02:38.3,389.926,1.743920641,YES,0x93 0x98 0x22 0xA4 0x1D 0x05 0x00 0x00
153,901564800FA8,02:42.9,02:43.0,148.432,4.581222378,YES,0x93 0x99 0x31 0x9C 0x18 0x01 0x00 0x00
153,901564800FA8,02:42.9,02:43.1,199.338,3.411291374,YES,0x93 0x99 0x21 0x9B 0x1C 0x06 0x00 0x00
153,901564800FA8,02:42.9,02:43.1,250.6,2.71348763,YES,0x93 0x99 0x12 0xA4 0x19 0x01 0x00 0x00
153,901564800FA8,02:42.9,02:43.2,300.042,2.266349378,YES,0x93 0x99 0x41 0x9B 0x17 0x02 0x00 0x00
153,901564800FA8,02:42.9,02:43.2,350.791,1.938476187,YES,0x93 0x99 0x22 0xA4 0x1D 0x00 0x00 0x00
153,901564800FA8,02:42.9,02:43.3,401.467,1.693788032,YES,0x93 0x99 0x13 0xB2 0x21 0x01 0x00 0x00
154,901564800FA8,02:47.9,02:47.9,59.559,11.41725012,YES,0x93 0x9A 0x41 0x9D 0x17 0x05 0x00 0x00
154,901564800FA8,02:47.9,02:48.0,109.225,6.225680934,YES,0x93 0x9A 0x21 0x9E 0x1C 0x01 0x00 0x00
154,901564800FA8,02:47.9,02:48.0,160.705,4.231355589,YES,0x93 0x9A 0x22 0xA4 0x1D 0x05 0x00 0x00
154,901564800FA8,02:47.9,02:48.1,211.349,3.217427099,YES,0x93 0x9A 0x13 0xB1 0x22 0x01 0x00 0x00
154,901564800FA8,02:47.9,02:48.1,262.527,2.590209769,YES,0x93 0x9A 0x12 0xA4 0x19 0x03 0x00 0x00
154,901564800FA8,02:47.9,02:48.2,313.169,2.171351571,YES,0x93 0x9A 0x31 0x9C 0x19 0x01 0x00 0x00
155,901564800FA8,02:52.9,02:53.0,71.539,9.505304799,YES,0x93 0x9B 0x41 0x9C 0x17 0x01 0x00 0x00
155,901564800FA8,02:52.9,02:53.0,122.545,5.548982007,YES,0x93 0x9B 0x22 0xA4 0x1D 0x04 0x00 0x00
155,901564800FA8,02:52.9,02:53.1,172.919,3.932477056,YES,0x93 0x9B 0x13 0xAF 0x21 0x04 0x00 0x00
155,901564800FA8,02:52.9,02:53.1,223.818,3.038182809,YES,0x93 0x9B 0x12 0xA4 0x19 0x01 0x00 0x00
155,901564800FA8,02:52.9,02:53.2,274.455,2.4776375,YES,0x93 0x9B 0x21 0x9E 0x1C 0x02 0x00 0x00
155,901564800FA8,02:52.9,02:53.2,324.955,2.092597437,YES,0x93 0x9B 0x31 0x9C 0x19 0x08 0x00 0x00
156,901564800FA8,02:57.9,02:58.0,83.437,8.149861572,YES,0x93 0x9C 0x41 0x9B 0x17 0x01 0x00 0x00
156,901564800FA8,02:57.9,02:58.0,133.716,5.085404888,YES,0x93 0x9C 0x12 0xA4 0x19 0x04 0x00 0x00
156,901564800FA8,02:57.9,02:58.1,185.533,3.665116179,YES,0x93 0x9C 0x13 0xAF 0x21 0x01 0x00 0x00
156,901564800FA8,02:57.9,02:58.1,235.305,2.889866344,YES,0x93 0x9C 0x21 0x9F 0x1C 0x06 0x00 0x00
156,901564800FA8,02:57.9,02:58.5,651.206,1.044216423,YES,0x93 0x9C 0x22 0xA4 0x1D 0x01 0x00 0x00
156,901564800FA8,02:57.9,02:58.7,788.045,0.862894885,YES,0x93 0x9C 0x31 0x9F 0x19 0x07 0x00 0x00
157,901564800FA8,03:02.9,03:03.0,97.026,7.00843073,YES,0x93 0x9D 0x41 0x9D 0x17 0x01 0x00 0x00
157,901564800FA8,03:02.9,03:03.0,146.166,4.652244708,YES,0x93 0x9D 0x22 0xA4 0x1D 0x00 0x00 0x00
157,901564800FA8,03:02.9,03:03.1,196.796,3.455354784,YES,0x93 0x9D 0x21 0x9B 0x1C 0x05 0x00 0x00
157,901564800FA8,03:02.9,03:03.1,247.468,2.747830022,YES,0x93 0x9D 0x12 0xA5 0x18 0x01 0x00 0x00
157,901564800FA8,03:02.9,03:03.2,298.439,2.278522579,YES,0x93 0x9D 0x13 0xB3 0x21 0x07 0x00 0x00
157,901564800FA8,03:02.9,03:03.2,348.59,1.950715741,YES,0x93 0x9D 0x31 0x9E 0x19 0x09 0x00 0x00
158,901564800FA8,03:07.9,03:08.0,107.021,6.353893161,YES,0x93 0x9E 0x41 0x9C 0x17 0x01 0x00 0x00
158,901564800FA8,03:07.9,03:08.0,158.188,4.29868258,YES,0x93 0x9E 0x12 0xA4 0x19 0x05 0x00 0x00
158,901564800FA8,03:07.9,03:08.1,208.871,3.255597953,YES,0x93 0x9E 0x22 0xA4 0x1D 0x01 0x00 0x00
158,901564800FA8,03:07.9,03:08.2,260.518,2.610184325,YES,0x93 0x9E 0x31 0x9B 0x19 0x08 0x00 0x00
158,901564800FA8,03:07.9,03:08.2,310.174,2.19231786,YES,0x93 0x9E 0x21 0x9B 0x1C 0x05 0x00 0x00
158,901564800FA8,03:07.9,03:08.3,363.186,1.872318867,YES,0x93 0x9E 0x13 0xB0 0x22 0x01 0x00 0x00
159,901564800FA8,03:12.9,03:13.0,119.929,5.670021429,YES,0x93 0x9F 0x21 0x9D 0x1C 0x08 0x00 0x00
159,901564800FA8,03:12.9,03:13.1,170.343,3.991945663,YES,0x93 0x9F 0x22 0xA4 0x1D 0x04 0x00 0x00
159,901564800FA8,03:12.9,03:13.1,220.976,3.077257259,YES,0x93 0x9F 0x12 0xA4 0x19 0x04 0x00 0x00
159,901564800FA8,03:12.9,03:13.2,271.983,2.50015626,YES,0x93 0x9F 0x41 0x00 0x17 0x01 0x00 0x00
159,901564800FA8,03:12.9,03:13.2,322.807,2.106521854,YES,0x93 0x9F 0x31 0x00 0x19 0x07 0x00 0x00
159,901564800FA8,03:12.9,03:13.3,374.026,1.818055429,YES,0x93 0x9F 0x13 0xAF 0x22 0x01 0x00 0x00
160,901564800FA8,03:17.9,03:18.0,132.597,5.128321154,YES,0x93 0xA0 0x41 0x00 0x17 0x05 0x00 0x00
160,901564800FA8,03:17.9,03:18.1,182.484,3.726354091,YES,0x93 0xA0 0x12 0xA4 0x19 0x04 0x00 0x00
160,901564800FA8,03:17.9,03:18.1,235.258,2.890443683,YES,0x93 0xA0 0x21 0x9E 0x1B 0x01 0x00 0x00
160,901564800FA8,03:17.9,03:18.2,283.911,2.39511678,YES,0x93 0xA0 0x22 0xA4 0x1D 0x01 0x00 0x00
160,901564800FA8,03:17.9,03:18.2,334.321,2.033973337,YES,0x93 0xA0 0x13 0xB3 0x22 0x01 0x00 0x00
160,901564800FA8,03:17.9,03:18.3,385.116,1.765701763,YES,0x93 0xA0 0x31 0x9B 0x19 0x08 0x00 0x00
161,901564800FA8,03:22.9,03:22.9,42.771,15.8986229,YES,0x93 0xA1 0x21 0xA4 0x1C 0x05 0x00 0x00
161,901564800FA8,03:22.9,03:23.0,93.804,7.249157818,YES,0x93 0xA1 0x41 0x9F 0x18 0x01 0x00 0x00
161,901564800FA8,03:22.9,03:23.0,144.829,4.695192261,YES,0x93 0xA1 0x13 0xB1 0x22 0x00 0x00 0x00
161,901564800FA8,03:22.9,03:23.1,195.668,3.475274444,YES,0x93 0xA1 0x31 0x9D 0x19 0x0A 0x00 0x00
161,901564800FA8,03:22.9,03:23.5,572.801,1.187148765,YES,0x93 0xA1 0x12 0xA4 0x19 0x01 0x00 0x00
161,901564800FA8,03:22.9,03:23.5,646.502,1.051814225,YES,0x93 0xA1 0x22 0xA4 0x1E 0x01 0x00 0x00
162,901564800FA8,03:27.9,03:28.0,55.235,12.31103467,YES,0x93 0xA2 0x31 0x9B 0x19 0x09 0x00 0x00
162,901564800FA8,03:27.9,03:28.0,107.545,6.322934586,YES,0x93 0xA2 0x21 0x9B 0x1C 0x01 0x00 0x00
162,901564800FA8,03:27.9,03:28.1,157.246,4.324434326,YES,0x93 0xA2 0x22 0xA4 0x1D 0x09 0x00 0x00
162,901564800FA8,03:27.9,03:28.1,207.744,3.273259396,YES,0x93 0xA2 0x41 0x9F 0x17 0x01 0x00 0x00
162,901564800FA8,03:27.9,03:28.2,259.073,2.624742833,YES,0x93 0xA2 0x13 0xB0 0x22 0x00 0x00 0x00
162,901564800FA8,03:27.9,03:28.2,309.535,2.196843653,YES,0x93 0xA2 0x12 0xA4 0x19 0x08 0x00 0x00
163,901564800FA8,03:32.9,03:33.0,69.605,9.769413117,YES,0x93 0xA3 0x31 0x9D 0x18 0x01 0x00 0x00
163,901564800FA8,03:32.9,03:33.0,120.402,5.647746715,YES,0x93 0xA3 0x41 0x9B 0x17 0x03 0x00 0x00
163,901564800FA8,03:32.9,03:33.1,171.449,3.966194029,YES,0x93 0xA3 0x21 0x9B 0x1B 0x01 0x00 0x00
163,901564800FA8,03:32.9,03:33.1,221.886,3.064636795,YES,0x93 0xA3 0x22 0xA4 0x1D 0x00 0x00 0x00
163,901564800FA8,03:32.9,03:33.2,271.316,2.506302614,YES,0x93 0xA3 0x13 0xB2 0x21 0x04 0x00 0x00
163,901564800FA8,03:32.9,03:33.2,323.39,2.102724265,YES,0x93 0xA3 0x12 0xA4 0x19 0x00 0x00 0x00
164,901564800FA8,03:37.9,03:38.0,132.223,5.142826891,YES,0x93 0xA4 0x41 0x9E 0x18 0x01 0x00 0x00
164,901564800FA8,03:37.9,03:38.1,181.904,3.738235553,YES,0x93 0xA4 0x22 0xA4 0x1D 0x01 0x00 0x00
164,901564800FA8,03:37.9,03:38.1,233.768,2.908866911,YES,0x93 0xA4 0x13 0xAF 0x22 0x04 0x00 0x00
164,901564800FA8,03:37.9,03:38.2,283.165,2.40142673,YES,0x93 0xA4 0x12 0xA4 0x19 0x00 0x00 0x00
164,901564800FA8,03:37.9,03:38.2,335.059,2.029493313,YES,0x93 0xA4 0x31 0x9B 0x19 0x01 0x00 0x00
164,901564800FA8,03:37.9,03:38.3,384.807,1.767119621,YES,0x93 0xA4 0x21 0x9E 0x15 0x06 0x00 0x00
165,901564800FA8,03:42.9,03:43.0,145.514,4.673089875,YES,0x93 0xA5 0x22 0xA4 0x1D 0x01 0x00 0x00
165,901564800FA8,03:42.9,03:43.1,194.891,3.489129821,YES,0x93 0xA5 0x13 0xB2 0x21 0x01 0x00 0x00
165,901564800FA8,03:42.9,03:43.1,247.257,2.750174919,YES,0x93 0xA5 0x31 0x9B 0x19 0x07 0x00 0x00
165,901564800FA8,03:42.9,03:43.2,297.283,2.28738273,YES,0x93 0xA5 0x41 0x9D 0x17 0x01 0x00 0x00
165,901564800FA8,03:42.9,03:43.2,349.707,1.944484955,YES,0x93 0xA5 0x12 0xA4 0x18 0x04 0x00 0x00
165,901564800FA8,03:42.9,03:43.3,399.053,1.704034301,YES,0x93 0xA5 0x21 0x9B 0x1C 0x08 0x00 0x00
166,901564800FA8,03:47.9,03:48.1,159.087,4.274390742,YES,0x93 0xA6 0x12 0xA4 0x19 0x01 0x00 0x00
166,901564800FA8,03:47.9,03:48.1,210.262,3.234060363,YES,0x93 0xA6 0x13 0xB1 0x22 0x07 0x00 0x00
166,901564800FA8,03:47.9,03:48.2,311.333,2.184156514,YES,0x93 0xA6 0x22 0xA4 0x1D 0x0A 0x00 0x00
166,901564800FA8,03:47.9,03:48.3,394.764,1.722548155,YES,0x93 0xA6 0x41 0x9B 0x17 0x08 0x00 0x00
166,901564800FA8,03:47.9,03:48.4,476.114,1.428229374,YES,0x93 0xA6 0x21 0x9B 0x1C 0x09 0x00 0x00
166,901564800FA8,03:47.9,03:48.5,557.591,1.219531879,YES,0x93 0xA6 0x31 0x9B 0x19 0x0B 0x00 0x00
167,901564800FA8,03:52.9,03:53.0,109.257,6.22385751,YES,0x93 0xA7 0x41 0x9E 0x19 0x09 0x00 0x00
167,901564800FA8,03:52.9,03:53.1,190.264,3.573981415,YES,0x93 0xA7 0x12 0xA4 0x19 0x01 0x00 0x00
167,901564800FA8,03:52.9,03:53.2,271.877,2.501131026,YES,0x93 0xA7 0x21 0x9B 0x1C 0x0A 0x00 0x00
167,901564800FA8,03:52.9,03:53.3,353.692,1.922576705,YES,0x93 0xA7 0x31 0x9E 0x19 0x0C 0x00 0x00
167,901564800FA8,03:52.9,03:53.3,435.687,1.560753477,YES,0x93 0xA7 0x13 0xAF 0x21 0x03 0x00 0x00
167,901564800FA8,03:52.9,03:53.4,517.48,1.314060447,YES,0x93 0xA7 0x22 0xA4 0x1E 0x09 0x00 0x00
168,901564800FA8,03:57.9,03:58.0,124.271,5.471912192,YES,0x93 0xA8 0x21 0x9B 0x1C 0x03 0x00 0x00
168,901564800FA8,03:57.9,03:58.1,206.664,3.290365037,YES,0x93 0xA8 0x31 0x9B 0x19 0x08 0x00 0x00
168,901564800FA8,03:57.9,03:58.2,287.479,2.365390168,YES,0x93 0xA8 0x12 0xA4 0x19 0x01 0x00 0x00
168,901564800FA8,03:57.9,03:58.3,369.076,1.842438956,YES,0x93 0xA8 0x41 0x9C 0x17 0x01 0x00 0x00
168,901564800FA8,03:57.9,03:58.4,450.642,1.508958331,YES,0x93 0xA8 0x22 0xA4 0x1D 0x00 0x00 0x00
168,901564800FA8,03:57.9,03:58.5,585.456,1.161487798,YES,0x93 0xA8 0x13 0xAF 0x22 0x01 0x00 0x00
169,901564800FA8,04:02.9,04:03.0,99.316,6.846832333,YES,0x93 0xA9 0x41 0x9E 0x17 0x05 0x00 0x00
169,901564800FA8,04:02.9,04:03.1,180.732,3.762477038,YES,0x93 0xA9 0x31 0x9B 0x18 0x01 0x00 0x00
169,901564800FA8,04:02.9,04:03.2,262.565,2.589834898,YES,0x93 0xA9 0x13 0xA4 0x21 0x01 0x00 0x00
169,901564800FA8,04:02.9,04:03.2,343.624,1.978907178,YES,0x93 0xA9 0x12 0xA4 0x19 0x03 0x00 0x00
169,901564800FA8,04:02.9,04:03.3,426.203,1.595483842,YES,0x93 0xA9 0x22 0xA4 0x1D 0x01 0x00 0x00
169,901564800FA8,04:02.9,04:03.4,506.852,1.341614515,YES,0x93 0xA9 0x21 0x9D 0x1C 0x01 0x00 0x00
170,901564800FA8,04:07.9,04:08.0,116.399,5.841974587,YES,0x93 0xAA 0x31 0x9F 0x18 0x01 0x00 0x00
170,901564800FA8,04:07.9,04:08.1,198.366,3.428006816,YES,0x93 0xAA 0x41 0x9F 0x17 0x01 0x00 0x00
170,901564800FA8,04:07.9,04:08.2,279.98,2.42874491,YES,0x93 0xAA 0x22 0xA4 0x1D 0x05 0x00 0x00
170,901564800FA8,04:07.9,04:08.3,359.996,1.888909877,YES,0x93 0xAA 0x13 0xB3 0x21 0x01 0x00 0x00
170,901564800FA8,04:07.9,04:08.3,442.549,1.536553014,YES,0x93 0xAA 0x12 0xA4 0x19 0x05 0x00 0x00
170,901564800FA8,04:07.9,04:08.4,523.702,1.298448354,YES,0x93 0xAA 0x21 0x9B 0x1C 0x07 0x00 0x00
171,901564800FA8,04:12.9,04:13.0,132.038,5.150032566,YES,0x93 0xAB 0x21 0x9D 0x1C 0x06 0x00 0x00
171,901564800FA8,04:12.9,04:13.1,213.889,3.179219128,YES,0x93 0xAB 0x41 0x9B 0x17 0x01 0x00 0x00
171,901564800FA8,04:12.9,04:13.2,295.665,2.299900225,YES,0x93 0xAB 0x22 0xA4 0x1D 0x01 0x00 0x00
171,901564800FA8,04:12.9,04:13.3,376.991,1.803756588,YES,0x93 0xAB 0x12 0xA3 0x19 0x03 0x00 0x00
171,901564800FA8,04:12.9,04:13.4,459.002,1.481475026,YES,0x93 0xAB 0x13 0xB1 0x21 0x01 0x00 0x00
171,901564800FA8,04:12.9,04:13.4,541.22,1.256420679,YES,0x93 0xAB 0x31 0x9D 0x18 0x01 0x00 0x00
172,901564800FA8,04:17.9,04:18.1,146.682,4.635878976,YES,0x93 0xAC 0x31 0x9F 0x19 0x06 0x00 0x00
172,901564800FA8,04:17.9,04:18.1,228.987,2.969600894,YES,0x93 0xAC 0x12 0xA4 0x19 0x02 0x00 0x00
172,901564800FA8,04:17.9,04:18.2,310.579,2.189459043,YES,0x93 0xAC 0x21 0x9F 0x1C 0x01 0x00 0x00
172,901564800FA8,04:17.9,04:18.3,391.642,1.736279561,YES,0x93 0xAC 0x22 0xA4 0x1E 0x01 0x00 0x00
172,901564800FA8,04:17.9,04:18.4,473.029,1.437543998,YES,0x93 0xAC 0x41 0x9B 0x18 0x01 0x00 0x00
172,901564800FA8,04:17.9,04:18.5,555.214,1.224752978,YES,0x93 0xAC 0x13 0xAF 0x21 0x04 0x00 0x00
173,901564800FA8,04:22.9,04:23.0,62.232,10.92685435,YES,0x93 0xAD 0x21 0x9D 0x1C 0x08 0x00 0x00
173,901564800FA8,04:22.9,04:23.1,143.582,4.73596969,YES,0x93 0xAD 0x41 0x9E 0x17 0x08 0x00 0x00
173,901564800FA8,04:22.9,04:23.1,225.34,3.017662199,YES,0x93 0xAD 0x22 0xA4 0x1D 0x00 0x00 0x00
173,901564800FA8,04:22.9,04:23.2,306.53,2.21837993,YES,0x93 0xAD 0x13 0xB2 0x22 0x00 0x00 0x00
173,901564800FA8,04:22.9,04:23.3,388.979,1.748166353,YES,0x93 0xAD 0x12 0xA4 0x19 0x08 0x00 0x00
173,901564800FA8,04:22.9,04:23.4,470.202,1.446186958,YES,0x93 0xAD 0x31 0x9B 0x18 0x01 0x00 0x00
174,901564800FA8,04:27.9,04:28.0,77.757,8.745193359,YES,0x93 0xAE 0x31 0x9D 0x19 0x08 0x00 0x00
174,901564800FA8,04:27.9,04:28.1,160.001,4.249973438,YES,0x93 0xAE 0x41 0x9B 0x17 0x07 0x00 0x00
174,901564800FA8,04:27.9,04:28.2,241.267,2.818454244,YES,0x93 0xAE 0x21 0x9D 0x1C 0x01 0x00 0x00
174,901564800FA8,04:27.9,04:28.2,321.97,2.111998012,YES,0x93 0xAE 0x12 0xA4 0x19 0x05 0x00 0x00
174,901564800FA8,04:27.9,04:28.3,404.047,1.682972525,YES,0x93 0xAE 0x22 0xA4 0x1D 0x01 0x00 0x00
174,901564800FA8,04:27.9,04:28.4,487.42,1.395100734,YES,0x93 0xAE 0x13 0xB1 0x21 0x01 0x00 0x00
175,901564800FA8,04:32.9,04:33.0,94.825,7.171104666,YES,0x93 0xAF 0x21 0x9E 0x1C 0x06 0x00 0x00
175,901564800FA8,04:32.9,04:33.1,175.627,3.871842029,YES,0x93 0xAF 0x41 0x9D 0x17 0x02 0x00 0x00
175,901564800FA8,04:32.9,04:33.2,257.128,2.644597243,YES,0x93 0xAF 0x22 0xA4 0x1D 0x08 0x00 0x00
175,901564800FA8,04:32.9,04:33.3,338.203,2.010626754,YES,0x93 0xAF 0x31 0x9B 0x19 0x08 0x00 0x00
175,901564800FA8,04:32.9,04:33.3,419.847,1.61963763,YES,0x93 0xAF 0x12 0xA4 0x19 0x01 0x00 0x00
176,901564800FA8,04:37.9,04:38.0,111.287,6.110327352,YES,0x93 0xB0 0x21 0x9F 0x1B 0x01 0x00 0x00
176,901564800FA8,04:37.9,04:38.1,193.776,3.509206506,YES,0x93 0xB0 0x13 0xAF 0x21 0x00 0x00 0x00
176,901564800FA8,04:37.9,04:38.2,275.405,2.469090975,YES,0x93 0xB0 0x22 0xA4 0x1D 0x04 0x00 0x00
176,901564800FA8,04:37.9,04:38.3,356.583,1.906989397,YES,0x93 0xB0 0x41 0x9B 0x17 0x01 0x00 0x00
176,901564800FA8,04:37.9,04:38.4,438.88,1.549398469,YES,0x93 0xB0 0x31 0x9F 0x19 0x06 0x00 0x00
177,901564800FA8,04:42.9,04:43.0,128.453,5.293765035,YES,0x93 0xB1 0x31 0x9D 0x19 0x0B 0x00 0x00
177,901564800FA8,04:42.9,04:43.1,209.871,3.240085576,YES,0x93 0xB1 0x22 0xA4 0x1D 0x08 0x00 0x00
177,901564800FA8,04:42.9,04:43.2,291.807,2.330307361,YES,0x93 0xB1 0x13 0xB3 0x21 0x04 0x00 0x00
177,901564800FA8,04:42.9,04:43.3,372.844,1.823819077,YES,0x93 0xB1 0x12 0x00 0x19 0x00 0x00 0x00
177,901564800FA8,04:42.9,04:43.4,455.859,1.491689316,YES,0x93 0xB1 0x41 0x9F 0x17 0x0A 0x00 0x00
177,901564800FA8,04:42.9,04:43.4,535.906,1.268879244,YES,0x93 0xB1 0x21 0x9D 0x1C 0x01 0x00 0x00
178,901564800FA8,04:47.9,04:48.1,144.36,4.710446107,YES,0x93 0xB2 0x31 0x9B 0x18 0x01 0x00 0x00
178,901564800FA8,04:47.9,04:48.1,225.769,3.011928121,YES,0x93 0xB2 0x22 0xA4 0x1D 0x01 0x00 0x00
178,901564800FA8,04:47.9,04:48.2,307.295,2.212857352,YES,0x93 0xB2 0x12 0xA5 0x19 0x00 0x00 0x00
178,901564800FA8,04:47.9,04:48.3,388.743,1.749227639,YES,0x93 0xB2 0x13 0xB1 0x21 0x00 0x00 0x00
179,901564800FA8,04:52.9,04:53.1,160.643,4.232988677,YES,0x93 0xB3 0x41 0x9E 0x17 0x00 0x00 0x00
179,901564800FA8,04:52.9,04:53.2,283.291,2.400358642,YES,0x93 0xB3 0x31 0x9B 0x18 0x01 0x00 0x00
179,901564800FA8,04:52.9,04:53.3,365.834,1.858766544,YES,0x93 0xB3 0x12 0xA5 0x19 0x02 0x00 0x00
